Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,ML_Similarity,dS_Distance,AA_Similarity,Ztest_Similarity,dN/dS_Similarity,predict,prob. introduced,prob. native,ML_Distance,dN_Distance,dN_Similarity,dS_Similarity,AA_Distance,Ztest_Distance,dN/dS_Distance
1363,Lepidoptera_Group_593,Grapholita packardi,,33.0,,1,1.0,1,,0.35520626,,,,native,0.18619294135741604,0.8138070586425836,0.08901653634438814,0.017208333769072527,0.014755502862061018,0.02300575183692591,0.0,1.4097254180088968e-09,0.02574958179817921
1364,Lepidoptera_Group_594,Sphecodina abbottii,native,33.0,50.0,1,1.0,1,,0.36328018,,,,native,0.23533328287956132,0.7646667171204381,0.08424093539500212,0.02581260712984125,0.014755502862061018,0.02300575183692591,0.0,6.795520785396532e-11,0.037766099895333624
1365,Lepidoptera_Group_595,Synanthedon fulvipes,,33.0,,1,1.0,1,,0.42553335,,,,native,0.1902664310897417,0.8097335689102582,0.1000046127506408,0.026054734082450536,0.014755502862061018,0.02300575183692591,0.029886339468940454,8.92774965485504e-11,0.032543556506891703
1366,Lepidoptera_Group_596,Caloreas leucobasis,,33.0,,1,1.0,1,,0.38710859,,,,introduced,0.6499991756016674,0.3500008243983335,0.12970203437327338,0.10352581154857865,0.014755502862061018,0.02300575183692591,0.09757281453417682,1.3805798435342842e-08,0.14214376199200737
1367,Lepidoptera_Group_597,Apotomis albeolana,,33.0,,1,1.0,1,,0.2833013,,,,native,0.20093751600193513,0.7990624839980638,0.06734141961577307,0.026086676952187908,0.014755502862061018,0.02300575183692591,0.0,1.4419389476913637e-09,0.04894205072881762
1368,Lepidoptera_Group_598,Epiblema obfuscana,,33.0,,1,1.0,1,,0.32980388,,,,native,0.15839525150750522,0.8416047484924946,0.0766993653273646,0.00891763291289235,0.014755502862061018,0.02300575183692591,0.0,2.4236846142046327e-10,0.01437162248374715
1369,Lepidoptera_Group_599,Isa textula,,33.0,,1,1.0,1,,0.32410002,,,,native,0.48048280223416057,0.5195171977658392,0.11274337021727378,0.06893537479906227,0.014755502862061018,0.02300575183692591,0.04762379220422674,1.0292989722350053e-08,0.11305116795502576
1370,Lepidoptera_Group_6,Antispila argentifera,native,33.0,,1,1.0,2,0.00780404,0.5665043000000001,0.01379332,0.24247168,0.2960472213,introduced,0.6593806131510759,0.3406193868489252,0.19062071293879768,0.13999140122791126,0.09593283366982587,0.014950382233087284,0.11869054538818126,9.081147415247739e-13,0.1313439642406682
1371,Lepidoptera_Group_60,Cydia latiferreana,,33.0,,1,1.0,2,0.00258781,0.27826702,0.0,0.15716617,0.0,native,0.12311722126247303,0.8768827787375263,0.06519818077693494,0.01771083060211889,0.0,0.009823886595839703,0.0,2.5003834944009813e-10,0.0338290001695796
1372,Lepidoptera_Group_600,Tortricidia flexuosa,,33.0,,2,1.0,3,0.00479262,0.37476302,0.0,0.36249518,0.0,native,0.18705353779750414,0.8129464622024956,0.08467153629332415,0.018734315640581804,0.0,0.01880048322830114,0.016240367344151525,3.0986347599325047e-09,0.026570092922887346
1373,Lepidoptera_Group_600,Tortricidia pallida,,33.0,,2,1.0,3,0.00479262,0.37476302,0.0,0.36249518,0.0,native,0.18705353779750414,0.8129464622024956,0.08467153629332415,0.018734315640581804,0.0,0.01880048322830114,0.016240367344151525,3.0986347599325047e-09,0.026570092922887346
1374,Lepidoptera_Group_601,Lithacodes fasciola,,33.0,,1,1.0,1,,0.34808538,,,,native,0.23766962238652928,0.7623303776134703,0.07995540566530555,0.027764600407414623,0.014755502862061018,0.02300575183692591,0.015969008914759674,6.810860561435804e-08,0.04239529043382054
1375,Lepidoptera_Group_602,Dasychira obliquata,native,33.0,50.0,1,1.0,1,,0.23016321,,,,native,0.10239218464473213,0.8976078153552675,0.03757363521291207,0.0,0.014755502862061018,0.02300575183692591,0.0,1.7333946924374903e-09,0.0
1376,Lepidoptera_Group_603,,,,,0,,1,,0.46561989,,,,native,0.1902664310897417,0.8097335689102582,0.11354971623177228,0.025972569923070517,0.014755502862061018,0.02300575183692591,0.035903889846184846,6.734161681239453e-12,0.029647997848318543
1377,Lepidoptera_Group_61,,,,,0,,1,,0.38961276,,,,native,0.1737996005550251,0.8262003994449747,0.0856266385973904,0.014168543808631659,0.014755502862061018,0.02300575183692591,0.0,6.427366160454057e-14,0.019328760993388348
1378,Lepidoptera_Group_62,Pelochrista robinsonana,,33.0,,1,1.0,1,,0.28962893,,,,native,0.3684338981308458,0.6315661018691537,0.07329852146407309,0.042906053044091695,0.014755502862061018,0.02300575183692591,0.012864235164965732,1.3360944930204021e-11,0.07873876445525602
1379,Lepidoptera_Group_63,Pelochrista agricolana,,33.0,,1,1.0,2,0.0,0.25862354,0.0,1.0,,native,0.21568148771873044,0.784318512281269,0.05776646536007597,0.014168543808631659,0.0,0.0,0.0,4.801349900291455e-11,0.029118509143212012
1380,Lepidoptera_Group_64,Pelochrista dorsisignatana,,33.0,,1,2.0,1,,0.20823039,,,,native,0.3047218101905581,0.6952781898094408,0.04265921515165709,0.028318418784505698,0.014755502862061018,0.02300575183692591,0.024539628856028024,3.2213529682466636e-10,0.07228311461666201
1381,Lepidoptera_Group_65,Pelochrista similiana,,33.0,,1,1.0,1,,0.13576534,,,,native,0.25986162918008965,0.7401383708199094,0.016063318346275765,0.014149839483796554,0.014755502862061018,0.02300575183692591,0.014818871792490538,2.469703942322442e-08,0.05539551086132786
1382,Lepidoptera_Group_66,Pelochrista dorsisignatana,,33.0,,1,2.0,6,0.0,0.13576534,0.0,1.0,,native,0.3571412260157525,0.6428587739842463,0.016063318346275765,0.014149839483796554,0.0,0.0,0.0,2.0095106611443472e-07,0.05539551086132786
1383,Lepidoptera_Group_67,Eucosma parmatana,,33.0,,1,1.0,1,,0.31885341,,,,introduced,0.5454395511734609,0.45456044882653923,0.0804540084168122,0.046372741712533805,0.014755502862061018,0.02300575183692591,0.049306455198429085,1.1443472925295289e-12,0.07730074470763366
1384,Lepidoptera_Group_68,,,,,0,,1,,0.31056439,,,,native,0.349026339021155,0.6509736609788443,0.07836857651892433,0.032103790816694344,0.014755502862061018,0.02300575183692591,0.012241675535187967,3.328731400521552e-12,0.05494353906454978
1385,Lepidoptera_Group_69,Eucosma ochrocephala,,33.0,,1,1.0,1,,0.28487502,,,,native,0.2981782438574854,0.7018217561425135,0.07032489808083638,0.02838446954070709,0.014755502862061018,0.02300575183692591,0.0,3.635526921306949e-12,0.05295883024378269
1386,Lepidoptera_Group_7,Antispila oinophylla,,33.0,,1,1.0,4,0.00410273,0.49888599,0.0,0.21343059,0.0,native,0.3614893917664254,0.6385106082335744,0.1703284376828209,0.03563514605031589,0.0,0.015217108313744747,0.03689436817446285,1.825433348673109e-12,0.03796550712218721
1387,Lepidoptera_Group_70,Eucosma autumnana,,33.0,,1,1.0,2,0.0,0.13986097,0.0,1.0,,native,0.3638765197576937,0.6361234802423053,0.01829516349249862,0.01766135464610345,0.0,0.0,0.0,2.1629084215370453e-08,0.0671180678211144
1388,Lepidoptera_Group_71,Eucosma ferruginana,,33.0,,2,1.0,2,0.01039348,0.13986097,0.00457667,0.01125556,0.04184176036,native,0.2673261654912087,0.7326738345087903,0.01829516349249862,0.01766135464610345,0.0319669240574689,0.035248197575076745,0.018390638821609507,1.656695812241141e-07,0.0671180678211144
1389,Lepidoptera_Group_71,Eucosma formosana,,33.0,,2,1.0,2,0.01039348,0.13986097,0.00457667,0.01125556,0.04184176036,native,0.2673261654912087,0.7326738345087903,0.01829516349249862,0.01766135464610345,0.0319669240574689,0.035248197575076745,0.018390638821609507,1.656695812241141e-07,0.0671180678211144
1390,Lepidoptera_Group_72,,,,,0,,3,0.00393634,0.48802494,0.0,0.3565692,0.0,native,0.4267196995368875,0.5732803004631124,0.14002808537348282,0.04335509880844418,0.0,0.014771427563972987,0.012376726171954795,1.932811780947998e-13,0.04721827680850347
1391,Lepidoptera_Group_73,Hemaris diffinis,native,33.0,50.0,1,1.0,1,,0.46927942,,,,native,0.38471266133239906,0.6152873386676011,0.11611023103978392,0.04274814879135661,0.014755502862061018,0.02300575183692591,0.012241675535187967,0.0,0.0484169885591926
1392,Lepidoptera_Group_74,Udea rubigalis,,33.0,,1,1.0,2,0.0027161999999999998,0.4251995,0.0,0.31767039,0.0,introduced,0.5498691927165219,0.45013080728347843,0.12998479115838546,0.06635506527375477,0.0,0.005102932343328898,0.03788829699435166,2.2396073017333946e-12,0.08294559097512126
1393,Lepidoptera_Group_75,Pasiphila rectangulata,introduced,33.0,50.0,1,1.0,7,0.00082806,0.47826688,0.0,0.80501393,0.0,native,0.3440771323771959,0.6559228676228044,0.12932968756117502,0.030605102352771772,0.0,0.0015654501027958362,0.025604546859909535,3.973001994170885e-13,0.03401226071927865
1394,Lepidoptera_Group_76,,,,,0,,1,,0.47227572,,,,introduced,0.5200074993706285,0.4799925006293719,0.13087389482009204,0.07521527200527482,0.014755502862061018,0.02300575183692591,0.03689436817446285,5.783095566804725e-11,0.08464910717131159
1395,Lepidoptera_Group_77,,,,,0,,1,,0.49202556,,,,native,0.4204114658799418,0.5795885341200584,0.1340289160978576,0.04335509880844418,0.014755502862061018,0.02300575183692591,0.012245179522792731,5.046786316919771e-13,0.046834348813428316
1396,Lepidoptera_Group_78,Eulogia ochrifrontella,,33.0,,1,1.0,1,,0.41149140000000006,,,,introduced,0.6324249842825777,0.3675750157174234,0.13185689898922093,0.0896651260200603,0.014755502862061018,0.02300575183692591,0.05911400951217619,3.2060131922073934e-12,0.11581765578106308
1397,Lepidoptera_Group_79,Colias eurytheme,native,33.0,50.0,1,1.0,3,0.00086161,0.51635717,0.0,0.54516175,0.0,introduced,0.6614661391673091,0.3385338608326919,0.14937551422824308,0.0946289060089381,0.0,0.003253072539612965,0.049306455198429085,1.641356036201871e-13,0.097405970449069
1398,Lepidoptera_Group_8,Antispila ampelopsifoliella,native,33.0,,1,1.0,4,0.00064621,0.51474305,0.0,0.65887646,0.0,native,0.37759352173499333,0.6224064782650073,0.16608141610407295,0.03563514605031589,0.0,0.0024238898897949277,0.03689436817446285,3.58950759318914e-11,0.0367959501395413
1399,Lepidoptera_Group_80,Arogalea cristifasciella,,33.0,,1,2.0,1,,0.25880319,,,,native,0.11451630683223461,0.8854836931677653,0.05017433210491794,0.007202371792150396,0.014755502862061018,0.02300575183692591,0.012241675535187967,4.172419082681393e-12,0.01479169289107545
1400,Lepidoptera_Group_81,Arogalea cristifasciella,,33.0,,1,2.0,4,0.005306100000000001,0.25880319,0.0,0.50218575,0.0,native,0.1159823467981942,0.884017653201805,0.05017433210491794,0.007202371792150396,0.0,0.020082720377912183,0.00918124996439173,2.7304801349900292e-11,0.01479169289107545
1401,Lepidoptera_Group_82,,,,,0,,1,,0.44083999999999995,,,,introduced,0.5052997982081245,0.4947002017918756,0.1297587860513783,0.049706938455720794,0.014755502862061018,0.02300575183692591,0.012241675535187967,2.945236999539806e-13,0.059930512478043305
1402,Lepidoptera_Group_83,Elophila gyralis,,33.0,,1,1.0,1,,0.45524488,,,,introduced,0.5086520966470475,0.4913479033529527,0.16066988514680164,0.049973554941795416,0.014755502862061018,0.02300575183692591,0.03689436817446285,0.0,0.05834547029216318
1403,Lepidoptera_Group_84,,,,,0,,3,0.0,0.51105089,0.0,1.0,,introduced,0.6957646242600846,0.30423537573991616,0.14185188362897594,0.06800534040061992,0.0,0.0,0.05642329475567806,0.0,0.0707279124676421
1404,Lepidoptera_Group_85,Macaria minorata,native,33.0,50.0,1,1.0,1,,0.41669049,,,,native,0.18540937421653045,0.8145906257834697,0.09526301272784711,0.014145012561258462,0.014755502862061018,0.02300575183692591,0.012241675535187967,0.0,0.018042707925137017
1405,Lepidoptera_Group_86,Macaria aemulataria,native,33.0,50.0,1,1.0,3,0.00086181,0.37731556,0.0,0.54518428,0.0,native,0.22470235941914452,0.7752976405808545,0.08569512336747036,0.014182669655471077,0.0,0.0031834084416300277,0.0,1.3483663138518178e-14,0.019978608754552034
1406,Lepidoptera_Group_87,Macaria fissinotata,native,33.0,50.0,1,1.0,1,,0.26104402,,,,native,0.11613051623309215,0.8838694837669078,0.056184697898190056,0.014206342871154218,0.014755502862061018,0.02300575183692591,0.012241675535187967,4.095720202485043e-12,0.02892547593880766
1407,Lepidoptera_Group_88,Macaria bisignata,native,33.0,50.0,1,1.0,2,0.00129241,0.26104402,0.0,0.31778628,0.0,native,0.21414216335874303,0.7858578366412564,0.056184697898190056,0.02135945165975409,0.0,0.004744636477881444,0.024539628856028024,2.4390243902439024e-11,0.04348989114525592
1408,Lepidoptera_Group_89,Pyrausta rubricalis,,33.0,,1,1.0,1,,0.42990499,,,,introduced,0.506189325590007,0.49381067440999316,0.12311689015971151,0.05703665582189086,0.014755502862061018,0.02300575183692591,0.012241675535187967,1.0170271514035895e-13,0.07051695295469922
1409,Lepidoptera_Group_9,Antispila Vitis1USA,,,,1,1.0,1,,0.52121884,,,,introduced,0.610788298729976,0.3892117012700246,0.1441023479043848,0.07874446222216973,0.014755502862061018,0.02300575183692591,0.049306455198429085,1.6873753643196808e-12,0.08029932343848861
1410,Lepidoptera_Group_90,Entephria aurata,native,33.0,50.0,1,1.0,3,0.0,0.43095238,0.0,1.0,,introduced,0.5919791637956685,0.4080208362043314,0.13031117143637422,0.04493804546431844,0.0,0.0,0.04248849775946741,3.3747507286393613e-10,0.05542387238063043
1411,Lepidoptera_Group_91,Anticlea multiferata,native,66.0,50.0,1,1.0,1,,0.4408527,,,,native,0.18544479013177126,0.8145552098682285,0.11025464905436554,0.016598047496701275,0.014755502862061018,0.02300575183692591,0.0,1.2808712992790304e-12,0.0200113076183719
1412,Lepidoptera_Group_92,Xanthorhoe lacustrata,native,33.0,50.0,1,1.0,2,0.01039971,0.4444049,0.0,0.00436608,0.0,native,0.19275924887264687,0.8072407511273526,0.11025464905436554,0.02237370875807065,0.0,0.04037899704424197,0.009793324379352184,3.2673722963644727e-12,0.02675907593693208
1413,Lepidoptera_Group_93,Campaea perlata,native,33.0,50.0,1,1.0,11,0.00457336,0.5275889,0.00149858,0.17314279,0.030882337620000002,native,0.22079573093510355,0.7792042690648965,0.12627323498748644,0.008977933952541014,0.010507471048671238,0.015697628545723725,0.0022257543249438153,0.0,0.009044670009579344
1414,Lepidoptera_Group_94,Gluphisia septentrionis,native,33.0,50.0,1,1.0,2,0.0,0.46666105,0.0,1.0,,introduced,0.5968708664813637,0.40312913351863616,0.12379358193072355,0.04988993560723846,0.0,0.0,0.024539628856028024,0.0,0.056822895454228924
1415,Lepidoptera_Group_95,,,,,0,,1,,0.47699158,,,,native,0.41582658532438327,0.5841734146756171,0.12275339682402726,0.04261980943916734,0.014755502862061018,0.02300575183692591,0.024539628856028024,3.344071176560822e-12,0.047491158185906254
1416,Lepidoptera_Group_96,Amorpha juglandis,native,66.0,50.0,1,1.0,1,,0.4755437,,,,native,0.4141212562176099,0.5858787437823904,0.12022067656621259,0.042676774223532325,0.014755502862061018,0.02300575183692591,0.0,0.0,0.04769942270935233
1417,Lepidoptera_Group_97,Protitame virginalis,native,33.0,50.0,1,1.0,1,,0.40238884,,,,introduced,0.5044890005347974,0.4955109994652028,0.1204428004522463,0.05077819583047983,0.014755502862061018,0.02300575183692591,0.03689436817446285,3.558828041110599e-12,0.06707231696890717
1418,Lepidoptera_Group_98,Bucculatrix sp.,,,,1,1.0,4,0.00064675,0.28801566,0.0,0.65887303,0.0,native,0.36270837979074805,0.6372916202092512,0.06575875786334026,0.03192317163436824,0.0,0.0024344747890189676,0.018390638821609507,2.3163061819297436e-12,0.05891174693101291
1419,Lepidoptera_Group_99,Bucculatrix ainsliella,,33.0,,1,1.0,2,0.01040948,0.28801566,0.00457667,0.01134258,0.042454649969999994,native,0.30181583722419153,0.6981841627758075,0.06575875786334026,0.03192317163436824,0.03207293644592033,0.034854549335535515,0.018390638821609507,4.939407884644884e-11,0.05891174693101291
1420,Megaloptera_Group_1,Chauliodes pectinicornis,native,33.0,50.0,1,1.0,1,,0.426,,,,native,0.2234121044405198,0.7765878955594804,0.12886208092002321,0.014409783459303799,0.014755502862061018,0.02300575183692591,0.0,0.0,0.017978763751771723
1421,Megaloptera_Group_2,Chauliodes rastricornis,native,33.0,50.0,1,1.0,1,,0.426,,,,native,0.2234121044405198,0.7765878955594804,0.12886208092002321,0.014409783459303799,0.014755502862061018,0.02300575183692591,0.0,0.0,0.017978763751771723
1422,Neuroptera_Group_1,Meleoma signoretii,native,33.0,50.0,1,1.0,1,,0.71538,,,,introduced,0.6562108149509362,0.34378918504906475,0.3116252530551603,0.09086067665017519,0.014755502862061018,0.02300575183692591,0.0767537785624808,0.0,0.06750736281832312
1423,Neuroptera_Group_2,Hemerobius humulinus,native,33.0,50.0,1,1.0,6,0.04131133,0.71538,0.004612224173,0.049064800049999996,0.039616050310000005,introduced,0.6556712320722301,0.344328767927771,0.3116252530551603,0.09086067665017519,0.0981368444370015,0.11428965647044806,0.0767537785624808,0.0,0.06750736281832312
1424,Odonata_Group_1,Sympetrum vicinum,native,33.0,50.0,1,1.0,3,0.00264352,0.93038941,0.0,0.54340505,0.0,native,0.3129549349590504,0.6870450650409491,0.2608380278668446,0.03580699868950296,0.0,0.008694216199440333,0.04501102111093686,8.130081300813008e-11,0.020455737043889678
1425,Odonata_Group_10,Aeshna canadensis,native,66.0,100.0,1,1.0,1,,0.43833895,,,,introduced,0.5130845824222213,0.48691541757777906,0.15458949640370895,0.05842553179807182,0.014755502862061018,0.02300575183692591,0.0,0.0,0.07084424581935307
1426,Odonata_Group_11,Anax junius,native,66.0,100.0,1,1.0,1,,0.43833895,,,,introduced,0.5130845824222213,0.48691541757777906,0.15458949640370895,0.05842553179807182,0.014755502862061018,0.02300575183692591,0.0,0.0,0.07084424581935307
1427,Odonata_Group_2,,,,,0,,2,0.01227466,1.00197603,0.00457667,0.01168024,0.04482145493,native,0.30434531841415563,0.695654681585844,0.2608380278668446,0.03580699868950296,0.03248248582501387,0.033435615348333114,0.04501102111093686,0.0,0.018994267863679002
1428,Odonata_Group_3,Coenagrion resolutum,native,66.0,100.0,1,1.0,1,,0.87022053,,,,native,0.3680644092380832,0.6319355907619173,0.2607057265233394,0.0461547138805375,0.014755502862061018,0.02300575183692591,0.039174848901233746,3.8349440098174566e-11,0.028190235790177397
1429,Odonata_Group_4,Enallagma pictum,native,33.0,50.0,2,1.0,4,0.0329029,0.95365663,0.0,0.33333335,0.009862829186,native,0.23413152504258922,0.7658684749574106,0.2586178442693531,0.007213054907473672,0.0219052528246717,0.10246906444084493,0.0,0.0,0.004020121470966304
1430,Odonata_Group_4,Enallagma vesperum,native,66.0,100.0,2,1.0,4,0.0329029,0.95365663,0.0,0.33333335,0.009862829186,native,0.23413152504258922,0.7658684749574106,0.2586178442693531,0.007213054907473672,0.0219052528246717,0.10246906444084493,0.0,0.0,0.004020121470966304
1431,Odonata_Group_5,Amphiagrion saucium,native,33.0,50.0,1,1.0,2,0.0,0.89864183,0.0,1.0,,native,0.3468484453382921,0.6531515546617083,0.2509114564539259,0.025372682829402655,0.0,0.0,0.012241675535187967,0.0,0.015006925637813992
1432,Odonata_Group_6,Enallagma annexum,native,66.0,100.0,5,1.0,9,0.01166606,0.84507052,0.0,0.21947728,0.0,native,0.23929519124395246,0.7607048087560472,0.2509114564539259,0.007213054907473672,0.0,0.03637797946971232,0.0,4.540573707623868e-12,0.004536681145956347
1433,Odonata_Group_6,Enallagma boreale,native,66.0,100.0,5,1.0,9,0.01166606,0.84507052,0.0,0.21947728,0.0,native,0.23929519124395246,0.7607048087560472,0.2509114564539259,0.007213054907473672,0.0,0.03637797946971232,0.0,4.540573707623868e-12,0.004536681145956347
1434,Odonata_Group_6,Enallagma divagans,native,66.0,100.0,5,1.0,9,0.01166606,0.84507052,0.0,0.21947728,0.0,native,0.23929519124395246,0.7607048087560472,0.2509114564539259,0.007213054907473672,0.0,0.03637797946971232,0.0,4.540573707623868e-12,0.004536681145956347
