Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,dN/dS_Distance,dN/dS_Similarity,predict,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance
371,Diptera_Group_46,,,,,0,,1,0.0,,native,0.19150949465590744,0.050379451310563414,0.0,0.041723175312406005,0.2774853840077109,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.0
372,Diptera_Group_47,,,,,0,,2,0.0,0.0,native,0.19150949465590744,0.28697617282758686,0.0,0.0,0.2774853840077109,0.3858428566540525,0.0,0.0,0.0,0.00026181151007974307,0.0
373,Diptera_Group_48,,,,,0,,1,0.04247949523,,introduced,0.21970867555373264,0.050379451310563414,0.08330451982964464,0.041723175312406005,0.20164052375125083,0.06532519391654026,0.012241675535187967,0.03820208068461324,2.3623255100475532e-11,0.5321156457992704,0.08013509178478101
374,Diptera_Group_49,,,,,0,,1,0.04710217888999999,,introduced,0.21970867555373264,0.050379451310563414,0.08944361996447034,0.041723175312406005,0.19435969668777714,0.06532519391654026,0.03689436817446285,0.03820208068461324,2.6998005829114897e-10,0.5321156457992704,0.0888555150708961
375,Diptera_Group_5,,,,,0,,1,0.01464831858,,introduced,0.30130190281240243,0.050379451310563414,0.05713578519430917,0.041723175312406005,0.4289367836264532,0.06532519391654026,0.01765549687253058,0.03820208068461324,0.0,0.5321156457992704,0.027633199206943897
376,Diptera_Group_50,,,,,0,,1,0.02658764215,,introduced,0.24172539338544435,0.050379451310563414,0.061654530023590406,0.041723175312406005,0.24358090397879179,0.06532519391654026,0.049306455198429085,0.03820208068461324,5.767755790765455e-12,0.5321156457992704,0.05015603722443673
377,Diptera_Group_51,,,,,0,,1,0.054595756009999996,,introduced,0.2430780078375981,0.050379451310563414,0.1228195888065718,0.041723175312406005,0.23545932555731847,0.06532519391654026,0.10772461556909428,0.03820208068461324,3.5741678171498692e-12,0.5321156457992704,0.10299171153594848
378,Diptera_Group_52,,,,,0,,1,0.053768068489999994,,introduced,0.23940959224268055,0.050379451310563414,0.11935520712316627,0.041723175312406005,0.2319666298005173,0.06532519391654026,0.09953892605240731,0.03820208068461324,0.0,0.5321156457992704,0.10143032727219489
379,Diptera_Group_53,Amblypsilopus scintillans,native,66.0,50.0,1,1.0,1,0.02521056076,,introduced,0.2394753762553089,0.050379451310563414,0.061654530023590406,0.041723175312406005,0.25842576876499185,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.04755825344698661
380,Diptera_Group_54,,,,,0,,1,0.039571757480000004,,introduced,0.2358829216994432,0.050379451310563414,0.08842542324555284,0.041723175312406005,0.2336944698018144,0.06532519391654026,0.0617763981398694,0.03820208068461324,0.0,0.5321156457992704,0.0746498140002709
381,Diptera_Group_55,Bactrocera dorsalis,introduced,66.0,50.0,1,1.0,2,0.029383682389999995,0.0,introduced,0.23577054514932244,0.04377584643464632,0.07307651941597028,0.0,0.26327684994342754,0.05526164456169913,0.03542833720782528,0.0,0.0,0.157339247557561,0.05543060416675067
382,Diptera_Group_56,Metalimnobia novaeangliae,native,66.0,50.0,1,1.0,1,0.0833048891,,introduced,0.23686651610033305,0.050379451310563414,0.14954363248625274,0.041723175312406005,0.1821957599811646,0.06532519391654026,0.12501339740298884,0.03820208068461324,4.893388556527074e-10,0.5321156457992704,0.15714981776513692
383,Diptera_Group_57,Erioptera caliptera,native,66.0,50.0,1,1.0,2,0.01691052359,,introduced,0.23274789675830587,0.0,0.04357923127776809,0.0,0.2738329327646947,0.0,0.024539628856028024,0.0,0.0,0.9999999999999999,0.03190071710306795
384,Diptera_Group_58,Cuterebra fontinella,native,66.0,50.0,1,1.0,2,0.016426033700000002,0.0,native,0.22592013151937584,0.24903657990924638,0.036686243925062895,0.0,0.23356107748563693,0.3220975733477869,0.024886871352860464,0.0,0.0,0.000809261531156569,0.03098675516463773
385,Diptera_Group_59,Halocladius variabilis,native,33.0,50.0,1,1.0,2,0.042569781009999995,0.0,introduced,0.23064441807718195,0.06573492423113246,0.08330451982964464,0.0,0.2011530837947952,0.08554072560230784,0.0,0.0,0.0,0.08290671469190851,0.08030541064633967
386,Diptera_Group_6,,,,,0,,1,0.020549327040000002,,introduced,0.27587221453758354,0.050379451310563414,0.05840547877429225,0.041723175312406005,0.30490880437495854,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.038765107719616436
387,Diptera_Group_60,,,,,0,,1,0.048629039639999996,,introduced,0.26060075469894683,0.050379451310563414,0.10344542199307293,0.041723175312406005,0.2211165672686835,0.06532519391654026,0.049306455198429085,0.03820208068461324,9.403282712072403e-13,0.5321156457992704,0.09173584888092264
388,Diptera_Group_61,Beameromyia disfascia,native,33.0,50.0,1,1.0,1,0.05547341142000001,,introduced,0.23038176494356372,0.050379451310563414,0.11065428883540325,0.041723175312406005,0.20558700461932403,0.06532519391654026,0.10772461556909428,0.03820208068461324,2.132228869458506e-11,0.5321156457992704,0.1046473573117507
389,Diptera_Group_62,,,,,0,,1,0.03912952066,,introduced,0.2280795749029234,0.050379451310563414,0.090534788394699,0.041723175312406005,0.24297195967396668,0.06532519391654026,0.07133222705401013,0.03820208068461324,0.0,0.5321156457992704,0.07381556001562652
390,Diptera_Group_63,Cerodontha dorsalis,native,33.0,50.0,1,1.0,4,0.0434729291,0.07848058889,introduced,0.2276721540155765,0.054773102249273724,0.09138343945946603,0.1183103673534843,0.2181680642439756,0.05710771808641935,0.07745160705576853,0.11670109906586286,3.834944009817457e-12,0.2662253617496764,0.0820091468770915
391,Diptera_Group_64,,,,,0,,2,0.03783613769,0.0,introduced,0.22650408536067657,0.02185435432312127,0.08341805898552225,0.0,0.2301973649316904,0.02780232826464175,0.049306455198429085,0.0,0.0,0.31782446373624185,0.07137566842904697
396,Diptera_Group_67,Atrichopogon levis,native,66.0,50.0,1,1.0,4,0.05204934717,0.0,introduced,0.22568529082176553,0.16877349732933628,0.09752985096225385,0.0,0.1914143673927535,0.2318049326362732,0.07430475870672044,0.0,5.537659150176406e-12,0.19348767894927563,0.09818805967967907
397,Diptera_Group_68,Coboldia fuscipes,,66.0,,1,1.0,1,0.03977677685,,introduced,0.22420549036803472,0.050379451310563414,0.08692708970240513,0.041723175312406005,0.2279300491176472,0.06532519391654026,0.0894665130725352,0.03820208068461324,4.954747660684153e-13,0.5321156457992704,0.07503657109198429
398,Diptera_Group_69,,,,,0,,1,0.0251267102,,introduced,0.2171291123570725,0.050379451310563414,0.057654359938456676,0.041723175312406005,0.24072458469885694,0.06532519391654026,0.024539628856028024,0.03820208068461324,1.687375364319681e-11,0.5321156457992704,0.04740007425287368
399,Diptera_Group_7,,,,,0,,1,0.02244924776,,introduced,0.26407396455329174,0.050379451310563414,0.05840547877429225,0.041723175312406005,0.2767182482040381,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.042349197418815224
400,Diptera_Group_70,,,,,0,,1,0.02351337225,,introduced,0.21796471955826485,0.050379451310563414,0.04357923127776809,0.041723175312406005,0.1890217911649347,0.06532519391654026,0.024539628856028024,0.03820208068461324,4.1570793066421227e-10,0.5321156457992704,0.044356606245470984
401,Diptera_Group_71,Stonemyia rasa,native,66.0,50.0,1,1.0,2,0.04624405392,,introduced,0.21810056229233565,0.0,0.0883875886909528,0.0,0.19581308186335403,0.0,0.03542833720782528,0.0,0.0,0.9999999999999999,0.08723671233179958
402,Diptera_Group_72,,,,,0,,3,0.05272601389999999,0.21077910019999999,introduced,0.21302744876381413,0.07297576340184306,0.09745783753703482,0.316180580285025,0.1884360071836768,0.05682532172503528,0.12034838624118344,0.31156127938589806,1.6873753643196807e-13,0.3710295457846375,0.09946455202551942
403,Diptera_Group_73,Aedes cinereus,,66.0,,1,1.0,27,0.03748650394,0.0,introduced,0.19697684722911496,0.14267482974186813,0.07338104144079989,0.0,0.20122796800908763,0.18961700674686985,0.038474399104241684,0.0,1.484890320601319e-12,0.044815963225414576,0.07071610473848032
407,Diptera_Group_75,Aedes japonicus,introduced,100.0,50.0,1,1.0,11,0.02766315379,0.0,introduced,0.1731457927358961,0.036633992464787456,0.0469801531266287,0.0,0.1708461324312376,0.047468049947259505,0.049306455198429085,0.0,1.7027151403589507e-10,0.5009412907862396,0.05218492724585425
408,Diptera_Group_76,Culiseta morsitans,native,33.0,50.0,1,1.0,15,0.02834368633,0.009159467655,native,0.17123583852911667,0.10201142231835106,0.05175699634338791,0.03159305997410579,0.18581876167481737,0.13066392983705613,0.025365259278900217,0.031120225086403986,2.6537812547936796e-10,0.19618482905311588,0.05346871221693641
411,Diptera_Group_78,Aedes triseriatus,native,33.0,50.0,1,1.0,23,0.008341285078000001,0.030006445519999998,native,0.14444264334328305,0.13902399731219317,0.013502357514220005,0.13525951989585716,0.16152255900578055,0.17076055030930037,0.023189363220332587,0.13320825133220493,3.313391624482283e-11,0.3875388164202444,0.01573534811817853
412,Diptera_Group_79,Aedes sollicitans,native,33.0,50.0,1,1.0,1,0.014987030469999997,,native,0.11484590095041801,0.050379451310563414,0.018760224857146564,0.041723175312406005,0.11851452030621093,0.06532519391654026,0.0,0.03820208068461324,1.2501917472004906e-10,0.5321156457992704,0.028272159445213812
413,Diptera_Group_8,Polypedilum convictum,native,66.0,50.0,1,1.0,1,0.04326665858,,introduced,0.2567805958840349,0.050379451310563414,0.08764268096867726,0.041723175312406005,0.2092099605580272,0.06532519391654026,0.024539628856028024,0.03820208068461324,0.0,0.5321156457992704,0.08162002956382783
414,Diptera_Group_80,Aedes vexans,introduced,66.0,50.0,1,1.0,30,0.05127617661,0.0168917292,native,0.11937653783320303,0.11133324601595328,0.06210041699304664,0.062041161890701906,0.11374848510041438,0.13913617802924144,0.038474399104241684,0.061209773123553246,6.304647952139898e-09,0.05804000373454014,0.09672951848338128
415,Diptera_Group_81,Aedes trivittatus,native,33.0,50.0,1,1.0,21,0.01078826227,0.0,native,0.11602863597028672,0.09637787327857206,0.014361833662620251,0.0,0.1278295500347199,0.12447966393314254,0.0,0.0,3.1906734161681237e-12,0.10538405555728614,0.0203514279659848
416,Diptera_Group_82,Aedes sticticus,,33.0,50.0,1,3.0,15,0.004779997882,0.005794755196,native,0.1362881980780587,0.16042431082271194,0.0076736355970091034,0.03189138581195332,0.15995511921953337,0.20848391569133012,0.013158436383781011,0.03138439664083939,2.116889093419236e-12,0.07777729449442584,0.009017187396676344
417,Diptera_Group_83,Aedes fitchii,native,66.0,50.0,1,2.0,1,0.0,,native,0.04475496716245597,0.050379451310563414,0.0,0.041723175312406005,0.05530034299698806,0.06532519391654026,0.0,0.03820208068461324,2.63844147875441e-10,0.5321156457992704,0.0
418,Diptera_Group_84,Aedes fitchii,native,66.0,50.0,1,2.0,7,0.0,0.0,native,0.04475496716245597,0.02505946643533778,0.0,0.0,0.05530034299698806,0.03272760311420382,0.0,0.0,4.4638748274275197e-10,0.7271468194951525,0.0
419,Diptera_Group_85,Aedes canadensis,native,66.0,50.0,1,1.0,33,0.01705314698,0.002786143114,native,0.11208601300788525,0.1516091765880203,0.02148807494856324,0.014533067001860705,0.11948737868225903,0.19760053323865923,0.011980481344649628,0.014276483580819921,6.25862862402209e-10,0.07079676422567543,0.032169767815333365
422,Diptera_Group_87,Aedes provocans,native,66.0,50.0,1,1.0,21,0.006315414974,0.013155688200000001,native,0.10436867907616422,0.053042726172935185,0.007555269518593395,0.022848457549294515,0.11201691815049725,0.06579267926071652,0.012949614771335254,0.02246223188244672,1.7180549163982205e-10,0.23109507039716018,0.01191366224716956
427,Diptera_Group_89,Aedes aurifer,native,66.0,50.0,1,2.0,12,0.01660009485,0.006002714046,native,0.053462370158626205,0.18887323137475096,0.011414358595720393,0.03951579240294977,0.05239752005012046,0.2493775174795843,0.013266498291592061,0.038900536349852896,1.3545022242675257e-08,0.203957169352351,0.03131511137875686
428,Diptera_Group_9,,,,,0,,1,0.052597972029999995,,introduced,0.2435658254451094,0.050379451310563414,0.10558002200931162,0.041723175312406005,0.20706081314057528,0.06532519391654026,0.024539628856028024,0.03820208068461324,3.589507593189139e-13,0.5321156457992704,0.09922300850083322
444,Diptera_Group_96,Psorophora ferox,native,33.0,50.0,1,1.0,20,0.04180373815,0.009519897678000001,native,0.1538686266796811,0.07461016687039926,0.05495266750814715,0.023749330830383487,0.12587158759430078,0.09450468830669119,0.02542300820438637,0.02339295212732049,5.062126092959043e-10,0.14999689727488053,0.07886031544064563
447,Diptera_Group_98,,,,,0,,1,0.058391823610000004,,introduced,0.20601975226685215,0.050379451310563414,0.10423544014583312,0.041723175312406005,0.1810199326487974,0.06532519391654026,0.08689209860691886,0.03820208068461324,1.507899984660224e-09,0.5321156457992704,0.11015277180514872
448,Diptera_Group_99,,,,,0,,1,0.04120873268,,introduced,0.20261400769136373,0.050379451310563414,0.07557970465690077,0.041723175312406005,0.1867586556894664,0.06532519391654026,0.053320018893715154,0.03820208068461324,1.409725418008897e-10,0.5321156457992704,0.07773787230207407
449,Ephemeroptera_Group_1,Centroptilum triangulifer,native,100.0,100.0,1,1.0,1,0.02187834626,,introduced,0.3735134498883666,0.050379451310563414,0.09467234831178092,0.041723175312406005,0.4789462779864673,0.06532519391654026,0.11716323476045579,0.03820208068461324,0.0,0.5321156457992704,0.04127222501472084
450,Ephemeroptera_Group_10,,,,,0,,7,0.001818766741,0.0,native,0.16982649028466895,0.031300985447884365,0.003777102378134407,0.0,0.21519846402797235,0.03888524639372878,0.0,0.0,0.0,0.4393758284159694,0.003430997447969017
451,Ephemeroptera_Group_11,Leptophlebia nebulosa,native,100.0,100.0,1,1.0,2,0.001818766741,0.0,native,0.16982649028466895,0.06852386812933321,0.003777102378134407,0.0,0.21519846402797235,0.08499808862064162,0.0,0.0,0.0,0.08292504469261422,0.003430997447969017
452,Ephemeroptera_Group_12,Epeorus fragilis,native,100.0,100.0,1,1.0,1,0.00956992843,,native,0.3908984402338741,0.050379451310563414,0.05343073173347128,0.041723175312406005,0.6261417476940723,0.06532519391654026,0.025596361972832757,0.03820208068461324,0.0,0.5321156457992704,0.018053112188824737
453,Ephemeroptera_Group_13,Leucrocuta aphrodite,native,100.0,100.0,1,1.0,1,0.007188736228,,native,0.37559142340309354,0.050379451310563414,0.03806866034314142,0.041723175312406005,0.5924370379345427,0.06532519391654026,0.025596361972832757,0.03820208068461324,0.0,0.5321156457992704,0.013561131890299076
454,Ephemeroptera_Group_14,Stenonema femoratum,native,100.0,100.0,1,1.0,1,0.0043942441899999995,,native,0.2596794386917416,0.050379451310563414,0.015165835693909929,0.041723175312406005,0.37629153380070574,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.008289485540819376
455,Ephemeroptera_Group_15,Maccaffertium smithae,native,100.0,100.0,1,1.0,2,0.005094464136,0.0,native,0.20843540989208037,0.11474350137051469,0.01264777927251282,0.0,0.26277001404789263,0.14078383259836724,0.0,0.0,0.0,0.02490497245884144,0.009610409655817258
456,Ephemeroptera_Group_16,Maccaffertium mediopunctatum,native,100.0,100.0,1,1.0,2,0.008390298683,0.0,native,0.20114542164109073,0.09146906805720313,0.02020194853670415,0.0,0.2539947180236637,0.11430236172159756,0.0,0.0,0.0,0.04501957323325356,0.015827809427196252
457,Ephemeroptera_Group_17,Maccaffertium vicarium,native,100.0,100.0,1,1.0,3,0.0052528916,0.0,native,0.20114542164109073,0.2630649347221292,0.01264777927251282,0.0,0.2539947180236637,0.33755084541573144,0.0,0.0,0.0,0.1059616755795245,0.009909273832524898
458,Ephemeroptera_Group_18,Stenacron interpunctatum,native,100.0,100.0,1,3.0,3,0.004144336164,,native,0.15507282467267486,0.0,0.0075783748610367616,0.0,0.18611876024102358,0.0,0.0,0.0,0.0,0.9999999999999999,0.007818048615949322
459,Ephemeroptera_Group_19,Stenacron interpunctatum,native,100.0,100.0,1,3.0,1,0.004144336164,,native,0.15507282467267486,0.050379451310563414,0.0075783748610367616,0.041723175312406005,0.18611876024102358,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.007818048615949322
460,Ephemeroptera_Group_2,Procloeon viridoculare,native,100.0,100.0,1,1.0,1,0.01531425023,,introduced,0.3735134498883666,0.050379451310563414,0.09467234831178092,0.041723175312406005,0.6963173866782693,0.06532519391654026,0.11716323476045579,0.03820208068461324,0.0,0.5321156457992704,0.02888944045007085
461,Ephemeroptera_Group_20,Stenacron interpunctatum,native,100.0,100.0,1,3.0,1,0.0021381488570000004,,native,0.2623411156464162,0.050379451310563414,0.007586467054703562,0.041723175312406005,0.3876421929167686,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.004033493194246217
462,Ephemeroptera_Group_21,Eurylophella minimella,native,100.0,100.0,1,1.0,1,0.005065987601,,native,0.22927810309385,0.050379451310563414,0.015092331601436484,0.041723175312406005,0.32095768154246457,0.06532519391654026,0.012767567903869414,0.03820208068461324,0.0,0.5321156457992704,0.009556690332327604
463,Ephemeroptera_Group_22,Eurylophella bicolor,native,100.0,100.0,1,2.0,1,0.0019085947600000002,,native,0.1029825108426916,0.050379451310563414,0.002412786919573723,0.041723175312406005,0.11996837966944701,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.003600452770082318
464,Ephemeroptera_Group_23,Eurylophella bicolor,native,100.0,100.0,1,2.0,3,0.0019085947600000002,0.03273054414,native,0.1029825108426916,0.1613150341735647,0.002412786919573723,0.16010192602934206,0.11996837966944701,0.18530092543994556,0.004080567427728317,0.15560163541571578,0.0,0.013712692027938641,0.003600452770082318
465,Ephemeroptera_Group_24,Eurylophella prudentalis,native,100.0,100.0,1,1.0,4,0.0059287547530000005,0.0,native,0.2770137406490521,0.05312062322230112,0.02216182105547941,0.0,0.40989491714462883,0.06751591349505297,0.0,0.0,0.0,0.1468031771519223,0.011184250277192189
