Number,Order_Group,Species Name,Final Status,Status Confidence,Count,predict,prob. introduced,prob. native,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
920,Lepidoptera_Group_212,Phyllonorycter maestingella,,33.0,3.0,native,0.1766105767124807,0.8233894232875191,0.08731522012219547,0.005748199544650815,0.028476997386713013,0.0,0.10823831219241833,0.0,0.012279363462936921,0.0,0.0,0.9999999999999999,0.04614818867161308,
921,Lepidoptera_Group_213,Phyllonorycter intermixta,native,33.0,1.0,native,0.45864589886753315,0.5413541011324667,0.0015502168913920436,,0.03553999179057601,,0.0,,0.0617763981398694,,1.5493173799662523e-05,,0.2787509887296127,
922,Lepidoptera_Group_214,Phyllonorycter intermixta,native,33.0,1.0,native,0.1599912173662755,0.8400087826337238,0.0015502168913920436,,0.02842244606361708,,0.0,,0.012241675535187967,,2.8531983433041878e-05,,0.22292590807619786,
923,Lepidoptera_Group_215,Phyllonorycter aeriferella,native,33.0,1.0,native,0.15879137296729529,0.8412086270327042,0.07615155870996873,,0.034213688347002794,,0.1066231167174364,,0.012241675535187967,,0.0,,0.056109036028474765,
924,Lepidoptera_Group_216,Phyllonorycter usaqilicofolia,,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.06411535589696349,,0.012932319257717841,,0.10013983586094002,,0.00817988520134167,,0.0,,0.02227995087469595,
925,Lepidoptera_Group_217,Phyllonorycter kearfottella,native,33.0,3.0,native,0.021475743545798974,0.978524256454201,0.06411535589696349,0.022939781158480943,0.012932319257717841,0.04267900868263453,0.10013983586094002,0.006563715335188142,0.00817988520134167,0.07614996886133306,0.0,0.5623068531488138,0.02227995087469595,0.4623484367412806
926,Lepidoptera_Group_218,,,,3.0,introduced,0.6539097693716239,0.34609023062837585,0.13668134608827748,0.0,0.049087388751125706,0.0,0.21123985809826146,0.0,0.025411586809674657,0.0,0.0,0.9999999999999999,0.04532661853625563,
927,Lepidoptera_Group_219,Elophila obliteralis,,33.0,3.0,introduced,0.611452181902351,0.38854781809764866,0.13668134608827748,0.04509525546108484,0.049087388751125706,0.0,0.21123985809826146,0.025944123189655822,0.025411586809674657,0.0,0.0,0.33733812448751777,0.04532661853625563,0.0
928,Lepidoptera_Group_22,Aethes mymara,,66.0,1.0,native,0.06406688321757906,0.9359331167824207,0.04748275007435578,,0.01453201817416548,,0.06155928733571337,,0.012608016101866217,,1.0093572633839546e-08,,0.035798419191611856,
929,Lepidoptera_Group_220,,,,2.0,introduced,0.5772962314942172,0.422703768505783,0.13024299072508022,0.02576215781793358,0.04198730512628988,0.03223340504606869,0.1621424054672273,0.009581177235261504,0.043100411686445975,0.056981529203122355,0.0,0.24344189087251278,0.04877172109567676,0.23921704406381594
930,Lepidoptera_Group_221,Coptotriche citrinipennella,,33.0,3.0,native,0.40130474414309886,0.5986952558569012,0.10241073723863933,0.033865932098932544,0.038133930273638116,0.06619313644815125,0.14196690603562648,0.008974165970912098,0.023268296559429223,0.09326271731027423,0.0,0.3975196968045083,0.049547922666240266,0.5244736461491503
931,Lepidoptera_Group_222,,,,4.0,native,0.3867132718307675,0.6132867281692324,0.07641567848008382,0.0,0.021517710833264026,0.0,0.10924491692354915,0.0,0.03650975872584526,0.0,0.0,0.9999999999999999,0.03461496503809751,
932,Lepidoptera_Group_223,,,,1.0,native,0.25808152755554903,0.7419184724444509,0.07641567848008382,,0.021517710833264026,,0.10924491692354915,,0.023268296559429223,,0.0,,0.03461496503809751,
933,Lepidoptera_Group_224,Tolype velleda,,33.0,1.0,introduced,0.6555543359631572,0.34444566403684274,0.16842350938891498,,0.0819398139582316,,0.197292006619876,,0.049306455198429085,,0.0,,0.0803424460057781,
934,Lepidoptera_Group_225,Hypsopygia olinalis,,33.0,1.0,introduced,0.6555543359631572,0.34444566403684274,0.1608010596842178,,0.0752925027658843,,0.20957384135292328,,0.049306455198429085,,0.0,,0.07001122139855338,
935,Lepidoptera_Group_226,Glaucolepis saccharella,native,33.0,2.0,introduced,0.5476073205476469,0.45239267945235295,0.1159952968186991,0.01716304930012225,0.0704614986388815,0.0,0.12604695383740294,0.009759396016016829,0.08689209860691886,0.0,1.8714526767909187e-10,0.1571839075515804,0.10100143144913909,0.0
936,Lepidoptera_Group_227,Ectoedemia populella,native,33.0,4.0,introduced,0.5797646438862757,0.42023535611372387,0.11478324695470368,0.031604049518294916,0.05015878809419468,0.0,0.15881773852343262,0.017584565229586787,0.049420588901555255,0.0,0.0,0.22602556020198403,0.05929940970339313,0.0
937,Lepidoptera_Group_228,Ectoedemia nyssaefoliella,native,33.0,2.0,introduced,0.5540224497323407,0.4459775502676588,0.10646509286196781,0.017250106034040244,0.050074636378475444,0.0,0.1347995054921517,0.00971687058872699,0.03702219685204429,0.0,0.0,0.15719562755203162,0.06792378729975108,0.0
938,Lepidoptera_Group_229,Ectoedemia quadrinotata,native,33.0,4.0,native,0.45770493451485067,0.5422950654851494,0.08742072852091623,0.05636877073237539,0.05268202635890474,0.01608278822551303,0.11257582733819055,0.030253544885537588,0.04008259567484354,0.028578104398260504,0.0,0.22182890004041264,0.08274275368789268,0.03779983305550705
939,Lepidoptera_Group_23,Aethes biscana,native,33.0,3.0,native,0.10314256802191903,0.8968574319780808,0.04748275007435578,0.006210489380936379,0.01453201817416548,0.0,0.07251019793595345,0.0,0.012608016101866217,0.0,6.718821905200184e-10,0.9999999999999999,0.03190533262228038,
940,Lepidoptera_Group_230,Ectoedemia trinotata,native,33.0,2.0,native,0.4862297120473583,0.5137702879526417,0.08742072852091623,0.01717121086892706,0.04990690082027675,0.0,0.1122469490797201,0.009738084986469551,0.04008259567484354,0.0,0.0,0.15718977755180644,0.07856768713094188,0.0
941,Lepidoptera_Group_231,Ectoedemia QuercusrubraUSA,,,2.0,native,0.15726090981312635,0.8427390901868738,0.0790344294885082,0.05190399447083572,0.028508159430745694,0.0,0.10596911626590164,0.02960825999330575,0.012269814428014012,0.0,0.0,0.013827532032359983,0.04698011646611571,0.0
942,Lepidoptera_Group_232,Ectoedemia virgulae,native,33.0,9.0,native,0.1125581341742008,0.8874418658257988,0.0022765060161339737,0.10312978248025696,0.016597373147229044,0.019777110516077463,0.009307555033564598,0.05807282311209713,0.016451730016310662,0.03521281633883124,1.9481515569872676e-06,0.05240758351769196,0.09786365699464615,0.02421557072817126
943,Lepidoptera_Group_233,Ectoedemia occultella,,33.0,1.0,native,0.10024549269696757,0.8997545073030321,0.06257846393471994,,0.022565330484417404,,0.08835469606278534,,0.012269814428014012,,0.0,,0.04280706504393248,
944,Lepidoptera_Group_234,Ectoedemia similella,native,33.0,3.0,native,0.0737107692742681,0.9262892307257319,0.06257846393471994,0.04032359094164066,0.026072302660806092,0.04287814441534878,0.08835469606278534,0.01653938076337031,0.01641628892030828,0.07632539548079043,6.243288847982819e-10,0.3682844956789531,0.049459889656527076,0.1843408327593653
945,Lepidoptera_Group_235,Stigmella amelanchierella,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.055267173682903646,,0.0,,0.09196730306380257,,0.0,,0.0,,0.0,
946,Lepidoptera_Group_236,Stigmella crataegifoliella,native,33.0,2.0,native,0.0717194746146968,0.9282805253853029,0.055267173682903646,0.0,0.0,0.0,0.09196730306380257,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,
947,Lepidoptera_Group_237,Stigmella AroniaSorbus,,33.0,1.0,native,0.35580020485906394,0.644199795140936,0.08655600321951751,,0.028337265077650754,,0.09946864818652815,,0.049306455198429085,,0.0,,0.04907645500368892,
948,Lepidoptera_Group_238,Stigmella oxyacanthella,,33.0,5.0,introduced,0.5128535336109415,0.4871464663890583,0.08655600321951751,0.0,0.07881392021780978,0.0,0.09946864818652815,0.0,0.08713518440349975,0.0,0.0,0.9999999999999999,0.1364954521420755,
949,Lepidoptera_Group_239,Fomoria pteliaeella,native,33.0,2.0,introduced,0.5279879477079734,0.47201205229202636,0.10857815833775428,0.008617090510869086,0.09520291937811869,0.0,0.11314502722999756,0.0049445230825399126,0.10647374549018743,0.0,0.0,0.3177215937322813,0.14892416222457106,0.0
950,Lepidoptera_Group_24,Trichodezia albovittata,native,33.0,5.0,native,0.25716596688489,0.7428340331151108,0.13763612644774684,0.01423948245833353,0.028750215399200012,0.0,0.1694539257827847,0.008153078093042781,0.0,0.0,0.0,0.2907291826930736,0.03216031147917465,0.0
951,Lepidoptera_Group_240,Fomoria hypericella,native,33.0,1.0,introduced,0.524499237471257,0.4755007625287428,0.11403134534869919,,0.08170499837358443,,0.12335626747493311,,0.09977152663417091,,0.0,,0.11919762250754763,
952,Lepidoptera_Group_241,Stigmella slingerlandella,native,33.0,1.0,native,0.27637231423205494,0.7236276857679456,0.09656887367021008,,0.014282544361516596,,0.15093528794706604,,0.024652719387271867,,0.0,,0.01762835703553245,
953,Lepidoptera_Group_242,Stigmella QuercusalbaVT,,,1.0,native,0.06839320093114949,0.9316067990688505,0.10207863350115054,,0.0070772267269348646,,0.1636784282412793,,0.0,,0.0,,0.008154969933817452,
954,Lepidoptera_Group_243,Stigmella rosaefoliella,,33.0,3.0,native,0.49181498439989624,0.5081850156001038,0.10926273775138978,0.0520542204202186,0.040548101384233794,0.02151761482069882,0.1482721668619453,0.026617959063572727,0.032870613492326284,0.03816232422736585,0.0,0.10987285573010494,0.05080215803702848,0.057480982685214614
955,Lepidoptera_Group_244,Stigmella myricafoliella,native,33.0,1.0,native,0.22407729703784016,0.7759227029621598,0.05632009348698747,,0.017857341897980977,,0.08169963032787636,,0.024539628856028024,,0.0,,0.035927492570844016,
956,Lepidoptera_Group_245,Stigmella caryaefoliella,native,33.0,3.0,native,0.05196027059914538,0.9480397294008543,0.05632009348698747,0.005734596929976127,0.007102426101949904,0.0,0.08169963032787636,0.0032039910160340775,0.0,0.0,0.0,0.5451776024893377,0.014289492940575646,0.0
957,Lepidoptera_Group_246,Stigmella CaryaUSA,,33.0,2.0,native,0.02703994002509703,0.9729600599749028,0.05090266021210676,0.008615099884331326,0.007091388065851767,0.0,0.08077812980295684,0.004826795811535456,0.0,0.0,0.0,0.3177596737337474,0.014387940779936603,0.0
958,Lepidoptera_Group_247,Stigmella nr. corylifoliella,,,1.0,native,0.011395079366971364,0.9886049206330285,0.015254253688514782,,0.0,,0.033223184670191815,,0.0,,7.255714066574628e-09,,0.0,
959,Lepidoptera_Group_248,Stigmella corylifoliella,native,33.0,3.0,native,0.0610083311014773,0.9389916688985231,0.015254253688514782,0.07508888811033272,0.0,0.0,0.033223184670191815,0.04351488493760002,0.0,0.0,1.05230863629391e-08,0.008998211846431155,0.0,0.0
960,Lepidoptera_Group_249,Stigmella castaneaefoliella,native,33.0,1.0,native,0.01823609462740792,0.9817639053725921,0.07337174597405152,,0.0,,0.11830143534649468,,0.0,,0.0,,0.0,
961,Lepidoptera_Group_25,Aphomia sociella,,33.0,3.0,introduced,0.6919422079531414,0.3080577920468582,0.1450061358168712,0.011595864061971653,0.13113978357914283,0.0,0.15474653382235612,0.0066967698970633645,0.0873010754807879,0.0,0.0,0.43807010836569915,0.1584882440297998,0.0
962,Lepidoptera_Group_250,Stigmella nigriverticella,,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.05072902475952482,,0.0070514239866025655,,0.07652227060401429,,0.012241675535187967,,0.0,,0.014888348474984459,
963,Lepidoptera_Group_251,Stigmella saginella,native,33.0,4.0,native,0.0016446391979043058,0.9983553608020955,0.05072902475952482,0.023002021414894876,0.007091388065851767,0.0,0.07652227060401429,0.012896763119308582,0.0,0.0,0.0,0.12808440643124963,0.014972728473322235,0.0
964,Lepidoptera_Group_252,Stigmella intermedia,native,33.0,2.0,native,0.239201762043018,0.7607982379569828,0.06600463410629906,0.02578033887364511,0.017807865941965532,0.03205166952300909,0.09831011622510069,0.009759396016016829,0.030858736151258,0.056981529203122355,0.0,0.24082723077184834,0.03112336316185473,0.23352453870710585
965,Lepidoptera_Group_253,Stigmella rhamnicola,native,33.0,3.0,native,0.09837303223473493,0.9016269677652646,0.10098684782989936,0.03453166396737708,0.023696427501817777,0.021496186784735232,0.12335626747493311,0.016242609624662587,0.016416208676317327,0.038075046682838086,0.0,0.10645984559870406,0.03457019615425997,0.09410450798780481
966,Lepidoptera_Group_254,Stigmella BetulaUSA,,33.0,3.0,native,0.056627522874706605,0.9433724771252936,0.09319162119154523,0.01147363959255325,0.014233316850043554,0.0,0.14346543886781224,0.006387399457664106,0.012260425881073003,0.0,0.0,0.2642587816739631,0.018332089070649243,0.0
967,Lepidoptera_Group_255,Stigmella fuscotibiella,native,33.0,3.0,native,0.2403061505255061,0.7596938494744949,0.05928822592626635,0.03460266298055715,0.016616929281923813,0.04313608641217362,0.08688155722761429,0.013042067620735221,0.028733447302982083,0.07650094660459093,0.0,0.39808261682618074,0.0319263421122916,0.23517930402184822
968,Lepidoptera_Group_256,Stigmella populetorum,native,33.0,3.0,native,0.0773719537038152,0.9226280462961854,0.05928822592626635,0.057658099540881885,0.0165876128259204,0.021474758748771642,0.08688155722761429,0.029630247445486025,0.016359743654686357,0.038075046682838086,0.0,0.018193622200454455,0.031870015981023056,0.05153447108972802
969,Lepidoptera_Group_257,Stigmella centifoliella,introduced,33.0,1.0,native,0.058668309592863004,0.9413316904071368,0.09062962186122572,,0.007084289650354573,,0.14666069833558343,,0.012241675535187967,,0.0,,0.008957611811076013,
970,Lepidoptera_Group_258,Stigmella quercipulchella,native,33.0,2.0,native,0.06559425623171418,0.9344057437682859,0.09062962186122572,0.008617090510869086,0.0070772267269348646,0.0,0.13055796343288556,0.0048583423791666545,0.0,0.0,0.0,0.31774947373335477,0.00985641197602474,0.0
971,Lepidoptera_Group_259,,,,1.0,introduced,0.5675539263246855,0.43244607367531473,0.15495322225493538,,0.06117524500921987,,0.17912720428785106,,0.024539628856028024,,0.0,,0.0652383162784895,
972,Lepidoptera_Group_26,Ecdytolopha insiticiana,,33.0,3.0,native,0.3704254150042849,0.6295745849957152,0.12540759750972993,0.037369832930695936,0.039089057570863055,0.0,0.17369972305236145,0.021008378734913378,0.0,0.0,0.0,0.050665973450639966,0.04280588616877667,0.0
973,Lepidoptera_Group_260,Eriocrania semipurpurella,,33.0,1.0,native,0.06906133834054122,0.9309386616594587,0.11536711136694977,,0.0071197817278405425,,0.1644519489401883,,0.0,,0.0,,0.008171063164305345,
974,Lepidoptera_Group_261,,,,1.0,native,0.07210276867182061,0.9278972313281794,0.11536711136694977,,0.0071197817278405425,,0.18207008777284284,,0.0,,0.0,,0.007486384667768098,
975,Lepidoptera_Group_262,Euproctis chrysorrhoea,introduced,33.0,1.0,introduced,0.6569425232524644,0.3430574767475354,0.15339944608716674,,0.10678132235597923,,0.17026949943989494,,0.11281553508685893,,0.0,,0.11895590261942562,
976,Lepidoptera_Group_263,Tegeticula yuccasella,,33.0,1.0,introduced,0.6503732797897395,0.34962672021026076,0.1757517553895001,,0.18409428261690733,,0.1524951074544384,,0.13784219147195217,,0.0,,0.22525842873905563,
977,Lepidoptera_Group_264,,,,2.0,introduced,0.6569047040346587,0.3430952959653409,0.14531802858800055,0.00858285173441963,0.05752868249207885,0.0,0.15682135024445143,0.0048583423791666545,0.02661513968191871,0.0,0.0,0.31774947373335477,0.0687462524951085,0.0
978,Lepidoptera_Group_265,Glyphipterix saurodonta,,33.0,1.0,introduced,0.6500468254596526,0.34995317454034763,0.1462525264378667,,0.11296872720826336,,0.16042647839098342,,0.08689209860691886,,0.0,,0.13241630654335573,
979,Lepidoptera_Group_266,Phycitodes reliquellum,,33.0,9.0,native,0.39415311685150617,0.6058468831484939,0.13867523840578685,0.01740318521479391,0.0942909149550392,0.0,0.16084093920286532,0.00982779646732274,0.014656484702807154,0.0,0.0,0.318752103771956,0.11028077566625125,0.0
980,Lepidoptera_Group_267,Orgyia leucostigma,native,33.0,3.0,introduced,0.6962634815799873,0.30373651842001187,0.1362450575020773,0.0,0.05350743011291846,0.0,0.2014297930916673,0.0,0.049306455198429085,0.0,0.0,0.9999999999999999,0.05151890879313304,
981,Lepidoptera_Group_268,Nadata gibbosa,native,33.0,2.0,native,0.13686750624655852,0.8631324937534417,0.12998661551110108,0.025768196051764784,0.007324819459476991,0.0,0.18169951843622692,0.014418676877472955,0.0,0.0,0.0,0.08286933469046938,0.007715578292398202,0.0
982,Lepidoptera_Group_269,Pheosia rimosa,native,33.0,2.0,native,0.0717194746146968,0.9282805253853029,0.01348808351586251,0.0,0.0,0.0,0.031130856581031527,0.0,0.0,0.0,1.0860561435803037e-08,0.9999999999999999,0.0,
983,Lepidoptera_Group_27,,,,1.0,introduced,0.6503732797897395,0.34962672021026076,0.15301305891348244,,0.13508625415104025,,0.15491013688387636,,0.1384911513747521,,0.0,,0.1631118533041033,
984,Lepidoptera_Group_270,Pheosia rimosa,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.01348808351586251,,0.0,,0.031130856581031527,,0.0,,1.3483663138518177e-08,,0.0,
985,Lepidoptera_Group_271,Coleophora laricella,introduced,33.0,1.0,native,0.33010084208090434,0.6698991579190957,0.07365112234089635,,0.021715188752395965,,0.10926323138200217,,0.03776250116454092,,0.0,,0.03492798793327145,
986,Lepidoptera_Group_272,Coleophora affiliatella,,33.0,4.0,native,0.4150436780514581,0.5849563219485421,0.06945330462803764,0.004529272561363053,0.02953317062854051,0.0,0.09989230158373394,0.0,0.05129372438227307,0.0,0.0,0.9999999999999999,0.05097842545297223,
987,Lepidoptera_Group_273,Notocelia rosaecolana,introduced,33.0,1.0,native,0.1750315576783399,0.82496844232166,0.12845444540294504,,0.026899481018694108,,0.1978333958214226,,0.015416743021053057,,0.0,,0.026311915245643344,
988,Lepidoptera_Group_274,Plodia interpunctella,,33.0,1.0,introduced,0.6549502257222793,0.34504977427772077,0.15199836108737216,,0.1000141544179618,,0.1642222674123986,,0.06221107983883904,,0.0,,0.11491890203389919,
989,Lepidoptera_Group_275,Dasychira cinnamomea,native,33.0,2.0,native,0.0717194746146968,0.9282805253853029,0.040730552386636996,0.0,0.0,0.0,0.072685069193692,0.0,0.0,0.0,8.528915477834024e-10,0.9999999999999999,0.0,
990,Lepidoptera_Group_276,Dasychira plagiata,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.03757363521291208,,0.0,,0.06754971667308157,,0.0,,1.6413560362018713e-09,,0.0,
991,Lepidoptera_Group_277,Oeneis jutta,native,33.0,11.0,introduced,0.658691356876379,0.34130864312362047,0.1296459444701732,0.04231348758300249,0.10905608058621002,0.0,0.134989326139779,0.024760747809482796,0.0637460938896956,0.0,7.976683540420309e-09,0.382503246226375,0.147757139148164,0.0
